date,tx_pos,tx_incid,TO,R,rea,hosp,rad,dchosp,incid_rea,incid_hosp,incid_rad,incid_dchosp,conf,conf_j1,pos,esms_dc,dc_tot,pos_7j,cv_dose1,esms_cas
2021-03-24,8.1298870435982,354.372372373715,0.919533412415975,1.19529247406544,4651,26876,285199,67748,384,2130,1710,248,4378446,65373,41987,25405,93153,237837,,
2021-03-25,8.16131356695525,367.214509961596,0.931000395413207,1.19573751391939,4709,27036,286607,67973,408,1860,1432,228,4424087,45641,43067,25405,93378,246456,,
2021-03-26,8.19721620841336,379.898709669873,0.942269671807038,1.19386030724057,4766,27242,288062,68276,476,2048,1480,304,4465956,41869,45266,25999,94275,254969,,
2021-03-27,8.18808071257068,387.336689811271,0.947212336892052,1.18827141584556,4791,27259,289350,68466,332,1567,1299,194,4508575,42619,27958,25999,94465,259961,,
2021-03-28,8.1835288654335,387.554226890727,0.963226571767497,1.17830906916409,4872,27712,289752,68597,238,1017,404,131,4545589,37014,5664,25999,94596,260107,,
2021-03-29,8.17198122734085,397.544542765741,0.983392645314354,1.16407356117302,4974,28322,290810,68957,484,2099,1091,362,4554683,9094,59706,25999,94956,266812,,
2021-03-30,8.07191917256041,406.648320542973,1.00276789244761,1.14612273902489,5072,28510,292796,69293,569,2579,2011,337,4585385,30702,49450,26044,95337,272922,,
2021-03-31,7.94341340575152,411.154020051704,0.999011466982997,1.12486654690471,5053,28463,294638,69596,472,2209,1865,304,4644423,59038,45002,26044,95640,275946,,
2021-04-01,7.77170315732178,413.569277625663,1.01008303677343,1.10040986010955,5109,28581,296166,69904,480,2035,1561,313,4695082,50659,44681,26044,95948,277567,,
2021-04-02,7.65324088018,411.922849729781,1.03875049426651,1.07286894440805,5254,28729,297734,70204,505,2092,1614,301,4741759,46677,44166,26076,96280,276462,,
2021-04-03,7.5113030300721,411.209149311566,1.04250691973112,1.04354087165278,5273,28886,299075,70389,399,1730,1348,187,4755676,13917,27475,26076,96465,275983,,
2021-04-04,7.49545340332625,411.133160331756,1.05595096876236,1.01505641347513,5341,29356,299624,70574,270,1224,562,185,4822470,66794,5481,26076,96650,275932,,
2021-04-05,7.22957325569105,336.300404998913,1.07413997627521,0.99069071560187,5433,29907,300064,70771,284,1219,448,197,4833263,10793,9469,26076,96847,225708,,
2021-04-06,7.71856301275655,353.015000597109,1.11229735073151,0.972285208610086,5626,30639,301299,71180,632,2459,1273,409,4841308,8045,60665,26093,97273,236926,,
2021-04-07,7.94950264192099,352.748294177777,1.13266113088177,0.960176833847361,5729,30904,303639,71601,673,3131,2388,433,4854259,12951,44816,26093,97694,236747,,
2021-04-08,8.37123002691088,348.823686867592,1.12791617240016,0.953808428670583,5705,30555,305711,71944,498,2156,2116,345,4939258,84999,42045,26093,98037,234113,,
2021-04-09,8.8010749843137,346.931412272325,1.13819691577699,0.952868106649281,5757,30326,307674,72243,498,2120,1986,301,4980501,41243,42897,26124,98367,232843,,
2021-04-10,9.12911965959495,345.948025474784,1.14056939501779,0.95628956925029,5769,30238,309136,72450,388,1649,1481,210,5023785,43284,26810,26124,98574,232183,,
2021-04-11,9.16080691960896,346.083613654445,1.15421115065243,0.961880180211882,5838,30671,309787,72626,286,1305,656,178,5058680,34895,5572,26124,98750,232274,,
2021-04-12,9.57714747345311,409.799628235091,1.16963226571767,0.966736803096123,5916,31262,310934,73011,492,2172,1168,385,5067216,8536,52232,26124,99135,275037,,
2021-04-13,9.60675534048466,377.909586374848,1.17674970344009,0.968822612959134,5952,31226,313051,73335,555,2501,2153,324,5106329,39113,39262,26145,99480,253634,,
2021-04-14,9.6515416705776,364.63833454804,1.16686437327007,0.967406390939601,5902,30868,315152,73632,441,2072,2115,297,5149834,43505,35909,26145,99777,244727,,
2021-04-15,9.71394753060361,354.856615872504,1.17121391854488,0.962874307505833,5924,30668,317036,73928,501,2062,1899,300,5187879,38045,35480,26145,100073,238162,,
2021-04-16,9.80926223048682,345.517421255861,1.16923685251087,0.956126399651801,5914,30472,318923,74234,463,2044,1900,309,5224321,36442,36629,26170,100404,231894,,
2021-04-17,9.8275885853418,339.669249770487,1.16192170818505,0.948340461283294,5877,30329,320275,74423,359,1471,1380,189,5260182,35861,22885,26170,100593,227969,,
2021-04-18,9.8376507820362,338.943629512302,1.16508501383946,0.940650206728407,5893,30789,320757,74563,233,1111,488,140,5289526,29344,5085,26170,100733,227482,,
2021-04-19,9.92388239546395,330.955846752279,1.1803084223013,0.93325548159898,5970,31214,321889,75010,502,2066,1170,449,5296222,6696,46871,26170,101180,222121,,
2021-04-20,9.95298692762725,324.90205802742,1.18307631474891,0.925922277798581,5984,31086,323961,75384,601,2404,2074,375,5339320,43098,35199,26184,101568,218058,,
2021-04-21,10.0144320822117,320.715214237891,1.1781336496639,0.918396217559292,5959,30954,325811,75697,476,2095,1886,316,5374288,34968,33099,26184,101881,215248,,
2021-04-22,10.0260127157474,315.106929531918,1.18248319493871,0.91082452036035,5981,30634,327668,75980,478,1878,1881,285,5408606,34318,31716,26184,102164,211484,,
2021-04-23,9.99864813974373,308.565917348277,1.1787267694741,0.902926715579813,5962,30438,329405,76285,436,1932,1783,309,5440946,32340,32239,26211,102496,207094,,
2021-04-24,9.9577028476111,303.841190780093,1.1779359430605,0.893707234074398,5958,30100,330838,76502,348,1368,1449,220,5473579,32633,19714,26211,102713,203923,,
2021-04-25,9.9226099602634,302.337800963853,1.18189007512851,,5978,30287,331362,76647,218,881,527,145,5498044,24465,4076,26211,102858,202914,,
2021-04-26,9.63983029875892,290.206383834194,1.18643732700672,,6001,30596,332563,77045,470,1944,1218,400,5503996,5952,38729,26211,103256,194772,,
2021-04-27,9.22996487455725,280.135609039381,1.17497034400949,,5943,30281,334577,77370,484,2109,2042,338,5534313,30317,28440,26233,103603,188013,,
2021-04-28,8.88510579504185,268.28877808901,1.16231712139185,,5879,29911,336281,77685,349,1708,1726,324,5565852,31539,25148,26233,103918,180062,,
2021-04-29,8.26679277716812,256.809972197718,1.14748912613681,,5804,29487,338000,77991,392,1711,1767,321,5592390,26538,24012,26233,104224,172358,,
2021-04-30,7.62839534773399,246.786876762786,1.12198497429814,,5675,28930,339650,78261,323,1433,1698,271,5616689,24299,25512,26253,104514,165631,,
2021-05-01,7.40725214839656,223.787545540307,1.10340055357849,,5581,28603,340997,78453,310,1246,1356,195,5642359,25670,4278,26253,104706,150195,,
2021-05-02,,,1.10419137999209,,5585,28818,341458,78566,173,798,467,113,5652247,9888,,26253,104819,,,
2021-05-03,,,1.11308817714512,,5630,28950,342451,78877,386,1495,997,311,5656007,3760,,26253,105130,,24.1,
2021-05-04,,,1.08817714511665,,5504,28427,344265,79120,355,1591,1822,243,5680378,24371,,26267,105387,,,
